date,open,high,low,close,volume,dividends,stock_splits
1980-03-17,0.18149974942207334,0.1844035667490979,0.18149974942207334,0.18149974942207336,10924800,0.0,0.0
1980-03-18,0.18149976182827646,0.18295167059103226,0.180047869682312,0.180047869682312,17068800,0.0,0.0
1980-03-19,0.184403583407402,0.18730794935087347,0.184403583407402,0.18440358340740204,18508800,0.0,0.0
1980-03-20,0.1844035830322192,0.1865814296030046,0.18367762863636017,0.18367762863636017,11174400,0.0,0.0
1980-03-21,0.1800479576768594,0.1800479576768594,0.17714357376098636,0.17714357376098633,12172800,0.0,0.0
1980-03-24,0.17641751251569712,0.17641751251569712,0.17351369559764862,0.17351369559764862,8966400,0.0,0.0
1980-03-25,0.17423973977565765,0.1771435415759598,0.17423973977565765,0.17423973977565765,11347200,0.0,0.0
1980-03-26,0.1742396042019606,0.17569151228079805,0.17278769612312317,0.17278769612312317,16262400,0.0,0.0
1980-03-27,0.1698839768029515,0.1698839768029515,0.1669796109199524,0.1669796109199524,26918400,0.0,0.0
1980-03-28,0.17351369559764862,0.17641751251569712,0.17351369559764862,0.17351369559764862,20102400,0.0,0.0
1980-03-31,0.17932191491127014,0.18222571581368047,0.17932191491127014,0.17932191491127014,9004800,0.0,0.0
1980-04-01,0.180047869682312,0.18295167059103226,0.180047869682312,0.180047869682312,8179200,0.0,0.0
1980-04-02,0.18149974942207334,0.1844035667490979,0.18149974942207334,0.18149974942207336,12556800,0.0,0.0
1980-04-03,0.18077386554271738,0.18077386554271738,0.1778694987297058,0.1778694987297058,6988800,0.0,0.0
1980-04-07,0.17641751251569712,0.17641751251569712,0.17351369559764862,0.17351369559764862,13478400,0.0,0.0
1980-04-08,0.17423973977565765,0.1771435415759598,0.17423973977565765,0.17423973977565765,29184000,0.0,0.0
1980-04-09,0.17351375226895793,0.17351375226895793,0.17060995101928714,0.1706099510192871,11558400,0.0,0.0
1980-04-10,0.17060995071356042,0.17278779749271256,0.16988399624824524,0.16988399624824524,14784000,0.0,0.0
1980-04-11,0.16988399624824524,0.17278779749271256,0.16988399624824524,0.16988399624824524,9523200,0.0,0.0
1980-04-14,0.17133595049381256,0.17423975250627752,0.17133595049381256,0.17133595049381256,8025600,0.0,0.0
1980-04-15,0.17133585830048248,0.17206179595038398,0.16915743052959442,0.16915743052959442,10598400,0.0,0.0
1980-04-16,0.1655277132018988,0.1655277132018988,0.16262391209602356,0.16262391209602356,10752000,0.0,0.0
1980-04-17,0.16262386389704997,0.16262386389704997,0.15971948206424713,0.15971948206424713,17702400,0.0,0.0
1980-04-18,0.1618979871273041,0.16480178876160867,0.1618979871273041,0.16189798712730408,18739200,0.0,0.0
1980-04-21,0.16189788016999274,0.1633497717195598,0.1604454070329666,0.1604454070329666,9043200,0.0,0.0
1980-04-22,0.1677054762840271,0.17060984062538825,0.1677054762840271,0.1677054762840271,20428800,0.0,0.0
1980-04-23,0.1778694987297058,0.18077386554271738,0.1778694987297058,0.1778694987297058,14822400,0.0,0.0
1980-04-24,0.17859597504138947,0.18149977617971733,0.17859597504138947,0.17859597504138947,8832000,0.0,0.0
1980-04-25,0.17859594035717233,0.17859594035717233,0.1756915748119354,0.17569157481193542,7104000,0.0,0.0
1980-04-28,0.17569164898420697,0.1771435415759598,0.17423973977565765,0.17423973977565765,6931200,0.0,0.0
1980-04-29,0.1756915748119354,0.17859594035717233,0.1756915748119354,0.17569157481193542,6297600,0.0,0.0
1980-04-30,0.1778694987297058,0.18077386554271738,0.1778694987297058,0.1778694987297058,7065600,0.0,0.0
1980-05-01,0.17859597504138947,0.18149977617971733,0.17859597504138947,0.17859597504138947,7008000,0.0,0.0
1980-05-02,0.18149974942207334,0.1844035667490979,0.18149974942207334,0.18149974942207336,5510400,0.0,0.0
1980-05-05,0.18367762863636017,0.1865814296030046,0.18367762863636017,0.18367762863636017,3513600,0.0,0.0
1980-05-06,0.1836776282596886,0.18585547482600787,0.1829516738653183,0.1829516738653183,6988800,0.0,0.0
1980-05-07,0.1829516738653183,0.18585547482600787,0.1829516738653183,0.1829516738653183,6393600,0.0,0.0
1980-05-08,0.182951687802372,0.1836776422520447,0.18077382445335388,0.18077382445335388,7468800,0.0,0.0
1980-05-09,0.1829516738653183,0.18585547482600787,0.1829516738653183,0.1829516738653183,16684800,0.0,0.0
1980-05-12,0.1829516136450472,0.1851294761112939,0.18222565948963165,0.18222565948963165,8582400,0.0,0.0
1980-05-13,0.18585537374019623,0.18875975470891582,0.18585537374019623,0.18585537374019623,7372800,0.0,0.0
1980-05-14,0.18875987827777863,0.19166367956003674,0.18875987827777863,0.18875987827777863,4742400,0.0,0.0
1980-05-15,0.19021166861057281,0.19311548495246925,0.19021166861057281,0.19021166861057281,8102400,0.0,0.0
1980-05-16,0.19238951802253723,0.19529331755378337,0.19238951802253723,0.19238951802253723,4838400,0.0,0.0
1980-05-19,0.19311551749706268,0.19601988268230597,0.19311551749706268,0.19311551749706268,8640000,0.0,0.0
1980-05-20,0.1931155610014867,0.19384151537284205,0.19093769788742063,0.19093769788742065,21811200,0.0,0.0
1980-05-21,0.18948588960569024,0.18948588960569024,0.18658152222633362,0.18658152222633362,10540800,0.0,0.0
1980-05-22,0.18658142998261842,0.18730794935087347,0.184403583407402,0.18440358340740204,5318400,0.0,0.0
1980-05-23,0.19093769788742063,0.19384151537284205,0.19093769788742063,0.19093769788742065,29779200,0.0,0.0
1980-05-27,0.19093762269604692,0.19311548495246925,0.19021166861057281,0.19021166861057281,8332800,0.0,0.0
1980-05-28,0.1945674270391464,0.1974718091060372,0.1945674270391464,0.19456742703914642,6700800,0.0,0.0
1980-05-29,0.1945674270391464,0.1974718091060372,0.1945674270391464,0.19456742703914642,7660800,0.0,0.0
1980-05-30,0.19747185707092288,0.20037565825551992,0.19747185707092288,0.19747185707092285,5721600,0.0,0.0
1980-06-02,0.19819776713848114,0.20110158453306845,0.19819776713848114,0.19819776713848114,6355200,0.0,0.0
1980-06-03,0.19601988268230597,0.19601988268230597,0.19311551749706268,0.19311551749706268,15244800,0.0,0.0
1980-06-04,0.19601990282535553,0.19892370333822249,0.19601990282535553,0.19601990282535553,7680000,0.0,0.0
1980-06-05,0.19601990282535553,0.19892370333822249,0.19601990282535553,0.19601990282535553,6470400,0.0,0.0
1980-06-06,0.19601990055800333,0.1974718091060372,0.1945674270391464,0.19456742703914642,28723200,0.0,0.0
1980-06-09,0.19456740929590485,0.19601988268230597,0.19311551749706268,0.19311551749706268,7545600,0.0,0.0
1980-06-10,0.19529344141483307,0.1981978077587554,0.19529344141483307,0.19529344141483307,17280000,0.0,0.0
1980-06-11,0.19747185707092288,0.20037565825551992,0.19747185707092288,0.19747185707092285,3206400,0.0,0.0
1980-06-12,0.1974718091060372,0.1974718091060372,0.1945674270391464,0.19456742703914642,10809600,0.0,0.0
1980-06-13,0.1945674270391464,0.1974718091060372,0.1945674270391464,0.19456742703914642,3590400,0.0,0.0
1980-06-16,0.1945674270391464,0.1974718091060372,0.1945674270391464,0.19456742703914642,7987200,0.0,0.0
1980-06-17,0.19456742481820735,0.19674585258621502,0.19384148716926572,0.19384148716926575,12864000,0.0,0.0
1980-06-18,0.19384142609655206,0.19529331755378337,0.19238951802253723,0.19238951802253723,8064000,0.0,0.0
1980-06-19,0.19166367956003674,0.19166367956003674,0.18875987827777863,0.18875987827777863,13689600,0.0,0.0
1980-06-20,0.18948580324649814,0.19238962094802556,0.18948580324649814,0.1894858032464981,7027200,0.0,0.0
1980-06-23,0.18948580324649814,0.19238962094802556,0.18948580324649814,0.1894858032464981,9888000,0.0,0.0
1980-06-24,0.18948580324649814,0.19238962094802556,0.18948580324649814,0.1894858032464981,9676800,0.0,0.0
1980-06-25,0.19166366755962372,0.19456746866006952,0.19166366755962372,0.19166366755962372,15494400,0.0,0.0
1980-06-26,0.19166366755962372,0.19456746866006952,0.19166366755962372,0.19166366755962372,10156800,0.0,0.0
1980-06-27,0.19238951802253723,0.19529331755378337,0.19238951802253723,0.19238951802253723,6912000,0.0,0.0
1980-06-30,0.19238960663013135,0.19384151537284205,0.19093769788742063,0.19093769788742065,5337600,0.0,0.0
1980-07-01,0.19384148716926572,0.19674585258621502,0.19384148716926572,0.19384148716926575,9811200,0.0,0.0
1980-07-02,0.19529344141483307,0.1981978077587554,0.19529344141483307,0.19529344141483307,6585600,0.0,0.0
1980-07-03,0.1967458575963974,0.1996496581164761,0.1967458575963974,0.1967458575963974,4550400,0.0,0.0
1980-07-07,0.20400530099868774,0.20545777406657828,0.20400530099868774,0.20400530099868774,19545600,0.0,0.0
1980-07-08,0.2083616703748703,0.2098135791461527,0.2083616703748703,0.2083616703748703,13190400,0.0,0.0
1980-07-09,0.2083616703748703,0.20908762476051151,0.2083616703748703,0.2083616703748703,9388800,0.0,0.0
1980-07-10,0.21126540005207062,0.21199133751900265,0.21126540005207062,0.21126540005207062,14092800,0.0,0.0
1980-07-11,0.2112654442199996,0.21199138183869884,0.21053948998451236,0.21053948998451233,9888000,0.0,0.0
1980-07-14,0.21271751821041107,0.21416999289583857,0.21271751821041107,0.21271751821041107,15052800,0.0,0.0
1980-07-15,0.21925143897533417,0.2199773930996618,0.21925143897533417,0.21925143897533417,20678400,0.0,0.0
1980-07-16,0.22288185358047483,0.22360780801628014,0.22288185358047483,0.22288185358047485,11692800,0.0,0.0
1980-07-17,0.2279634922742844,0.2294153843651649,0.2279634922742844,0.22796349227428436,15456000,0.0,0.0
1980-07-18,0.23377174139022824,0.23449769600040826,0.23377174139022824,0.23377174139022827,12576000,0.0,0.0
1980-07-21,0.23377174139022824,0.23449769600040826,0.23377174139022824,0.23377174139022827,14208000,0.0,0.0
1980-07-22,0.23231969646401238,0.23231969646401238,0.23086778819561005,0.23086778819561005,14150400,0.0,0.0
1980-07-23,0.22941535488677042,0.22941535488677042,0.22868941724300382,0.22868941724300385,8371200,0.0,0.0
1980-07-24,0.22796356659957448,0.22796356659957448,0.22723761200904846,0.22723761200904846,11616000,0.0,0.0
1980-07-25,0.22578556774166353,0.22578556774166353,0.2250596135854721,0.2250596135854721,22156800,0.0,0.0
1980-07-28,0.22723761200904846,0.22868952119010053,0.22723761200904846,0.22723761200904846,7372800,0.0,0.0
1980-07-29,0.23740160465240479,0.23885349780767942,0.23740160465240479,0.23740160465240479,11424000,0.0,0.0
1980-07-30,0.24466153979301453,0.24538749424745504,0.24466153979301453,0.24466153979301453,12614400,0.0,0.0
1980-07-31,0.2461133897304535,0.24756528167465236,0.2461133897304535,0.2461133897304535,24384000,0.0,0.0
1980-08-01,0.24466147869469682,0.24466147869469682,0.24248361587524417,0.24248361587524414,9523200,0.0,0.0
1980-08-04,0.2461133897304535,0.2482918009259744,0.2461133897304535,0.2461133897304535,5721600,0.0,0.0
1980-08-05,0.24756523966789246,0.24901771295325345,0.24756523966789246,0.24756523966789246,6720000,0.0,0.0
1980-08-06,0.24756532627998373,0.24756532627998373,0.2453874796628952,0.2453874796628952,11193600,0.0,0.0
1980-08-07,0.24829182028770447,0.24901777462480817,0.24829182028770447,0.24829182028770447,8812800,0.0,0.0
1980-08-08,0.2519215941429138,0.253373502925394,0.2519215941429138,0.2519215941429138,5817600,0.0,0.0
1980-08-11,0.26789358258247375,0.2693454909766722,0.26789358258247375,0.26789358258247375,7276800,0.0,0.0
1980-08-12,0.26861971616744995,0.27152353489505626,0.26861971616744995,0.26861971616744995,22406400,0.0,0.0
1980-08-13,0.26498923921345074,0.26498923921345074,0.26353734731674194,0.26353734731674194,12153600,0.0,0.0
1980-08-14,0.26353734731674194,0.2642632849567021,0.26353734731674194,0.26353734731674194,8793600,0.0,0.0
1980-08-15,0.26135957186708186,0.26135957186708186,0.25990766286849976,0.25990766286849976,41011200,0.0,0.0
1980-08-18,0.2533735033062871,0.2533735033062871,0.2526475489139557,0.2526475489139557,7699200,0.0,0.0
1980-08-19,0.24974380412012565,0.24974380412012565,0.24901784956455228,0.2490178495645523,8889600,0.0,0.0
