date,open,high,low,close,volume,dividends,stock_splits
2004-08-19,2.470382275403168,2.5706797860416795,2.3705797113609197,2.4787824153900146,897427216,0.0,0.0
2004-08-20,2.495333425691244,2.694693561666045,2.482734871165855,2.6756718158721924,458857488,0.0,0.0
2004-08-23,2.735948941257915,2.803390322660547,2.69395273391453,2.702598810195923,366857939,0.0,0.0
2004-08-24,2.748053589497031,2.756946547425978,2.5585751284706366,2.5906903743743896,306396159,0.0,0.0
2004-08-25,2.5929135559309917,2.6680139628432276,2.5662334967047835,2.618605613708496,184645512,0.0,0.0
2004-08-26,2.592666387836651,2.666778082454013,2.585502313323226,2.66579008102417,142572401,0.0,0.0
2004-08-27,2.670483633172347,2.683330016311062,2.6109474436768685,2.6223111152648926,124826132,0.0,0.0
2004-08-30,2.6008184738831805,2.606007018511326,2.5200376510620117,2.5200376510620117,104429967,0.0,0.0
2004-08-31,2.5272015416611557,2.562033434184947,2.523742827787277,2.528930425643921,98825037,0.0,0.0
2004-09-01,2.5370831206344513,2.5437531949802263,2.462230537041712,2.4765589237213135,183633734,0.0,0.0
2004-09-02,2.4503721241268788,2.528930280872043,2.4441958159232247,2.5076847076416016,303810504,0.0,0.0
2004-09-03,2.493851741175512,2.5133674882869808,2.45358418105715,2.4706292152404785,103538639,0.0,0.0
2004-09-07,2.495333406950693,2.519790578939838,2.4607483933600567,2.5094146728515625,117506800,0.0,0.0
2004-09-08,2.4886634495399216,2.5452361126864966,2.4827352040683,2.5272021293640137,100186120,0.0,0.0
2004-09-09,2.532883134605713,2.5373296136772225,2.495086525396675,2.5274486541748047,81620792,0.0,0.0
2004-09-10,2.509908685077458,2.632439772348342,2.5024974924639594,2.6020541191101074,174804764,0.0,0.0
2004-09-13,2.6341686476030346,2.678141565976595,2.6299690506286004,2.655661106109619,157628624,0.0,0.0
2004-09-14,2.6544260457734485,2.7668283376185467,2.6381209502110496,2.754229784011841,217608605,0.0,0.0
2004-09-15,2.7312555218010237,2.821918244542337,2.722361617692401,2.7668285369873047,215279909,0.0,0.0
2004-09-16,2.775227454061216,2.860702577193942,2.7581824206950047,2.8154947757720947,186207345,0.0,0.0
2004-09-17,2.8266116608385956,2.9024529457092285,2.805119201796548,2.9024529457092285,190350817,0.0,0.0
2004-09-20,2.8891125045506483,3.003985280808883,2.8846660254526784,2.948648691177368,213585582,0.0,0.0
2004-09-21,2.959765958025963,2.974835227812216,2.9029473571720805,2.911099433898926,145262446,0.0,0.0
2004-09-22,2.9002291318415017,2.956306601132892,2.885653629506378,2.924438238143921,152344894,0.0,0.0
2004-09-23,2.935803724460445,3.029430939194198,2.890841851399239,2.9847171306610107,171524515,0.0,0.0
2004-09-24,2.9876801404421993,3.0657443074915705,2.9585305534356054,2.960259437561035,183336625,0.0,0.0
2004-09-27,2.9535892352831814,2.986198483543953,2.910111262336318,2.9214749336242676,141994242,0.0,0.0
2004-09-28,2.9965745744281187,3.1472672605188015,2.9696476331075994,3.133927822113037,340190355,0.0,0.0
2004-09-29,3.1299748432912566,3.3355103265406605,3.118364054558207,3.238177537918091,613229953,0.0,0.0
2004-09-30,3.209027002990392,3.26831630728212,3.1867934252020778,3.201615810394287,276468402,0.0,0.0
2004-10-01,3.2312603521535928,3.316241712159287,3.184322720105168,3.275233507156372,303934969,0.0,0.0
2004-10-04,3.3411930427176086,3.3812125388151255,3.311053560724719,3.336498498916626,261693228,0.0,0.0
2004-10-05,3.3266179456842178,3.422220920952367,3.2668346346829553,3.4182684421539307,300887589,0.0,0.0
2004-10-06,3.398011489262025,3.4202448307104993,3.359720879058998,3.3864006996154785,268900140,0.0,0.0
2004-10-07,3.3824486155243982,3.455571366714762,3.373307591753831,3.430126190185547,283643194,0.0,0.0
2004-10-08,3.4269151245805634,3.45063046796968,3.384917972344058,3.4024579524993896,222442656,0.0,0.0
2004-10-11,3.384423931144874,3.4303737977142013,3.3066068826541355,3.341439723968506,210437827,0.0,0.0
2004-10-12,3.3211824880415657,3.399493545199482,3.295490430181029,3.394306182861328,234419380,0.0,0.0
2004-10-13,3.5405519861405996,3.5462345309419807,3.4605122902900356,3.480768918991089,397203256,0.0,0.0
2004-10-14,3.483486688153894,3.517330819971379,3.4229627352103993,3.5079429149627686,209835578,0.0,0.0
2004-10-15,3.580325945799341,3.594407449475632,3.506708250374447,3.560068368911743,265150137,0.0,0.0
2004-10-18,3.5375874250431596,3.6858103241952627,3.4884269105599257,3.6848225593566895,282061287,0.0,0.0
2004-10-19,3.717926089783394,3.7648637231285025,3.6401090381396677,3.65468430519104,363918964,0.0,0.0
2004-10-20,3.656907066121629,3.680623356825898,3.4486539603669875,3.4706404209136963,456613107,0.0,0.0
2004-10-21,3.567231758912719,3.7087845771537724,3.4985555027830517,3.6902568340301514,585767401,0.0,0.0
